,FSA,bedrooms,post_published_date,average_price
3011,M4L,3 or More,2020-09-19,2300.0
3012,M4L,3 or More,2020-09-21,3195.0
3013,M4L,3 or More,2020-09-30,3195.0
3014,M4L,3 or More,2020-10-06,3750.0
3015,M4L,3 or More,2020-10-11,3750.0
3016,M4L,3 or More,2020-10-13,3195.0
3017,M4L,3 or More,2020-10-14,3750.0
3018,M4L,3 or More,2020-10-20,2595.0
3019,M4L,3 or More,2020-10-24,3195.0
3020,M4L,3 or More,2020-10-26,2500.0
3021,M4L,3 or More,2020-10-28,2547.5
3022,M4L,3 or More,2020-10-29,2595.0
3023,M4L,3 or More,2020-10-31,3800.0
3024,M4L,3 or More,2020-11-02,3100.0
3025,M4M,3 or More,2020-09-20,3823.75
3026,M4M,3 or More,2020-09-27,3000.0
3027,M4M,3 or More,2020-09-30,4750.0
3028,M4M,3 or More,2020-10-01,3899.0
3029,M4M,3 or More,2020-10-02,3199.5
3030,M4M,3 or More,2020-10-03,3899.0
3031,M4M,3 or More,2020-10-04,3899.0
3032,M4M,3 or More,2020-10-05,4495.0
3033,M4M,3 or More,2020-10-06,3899.0
3034,M4M,3 or More,2020-10-07,3574.5
3035,M4M,3 or More,2020-10-08,3899.0
3036,M4M,3 or More,2020-10-09,3899.0
3037,M4M,3 or More,2020-10-10,3899.0
3038,M4M,3 or More,2020-10-11,3899.0
3039,M4M,3 or More,2020-10-12,3899.0
3040,M4M,3 or More,2020-10-13,3899.0
3041,M4M,3 or More,2020-10-14,3899.0
3042,M4M,3 or More,2020-10-15,3899.0
3043,M4M,3 or More,2020-10-16,3899.0
3044,M4M,3 or More,2020-10-29,4200.0
3045,M4M,3 or More,2020-10-31,2846.0
3046,M4M,3 or More,2020-11-02,2300.0
3047,M4M,3 or More,2020-11-03,2000.0
3048,M4N,3 or More,2020-10-24,3500.0
3049,M4N,3 or More,2020-10-27,2995.0
3050,M4N,3 or More,2020-11-02,4300.0
3051,M4P,3 or More,2020-10-13,4600.0
3052,M4R,3 or More,2020-10-03,2700.0
3053,M4S,3 or More,2020-09-19,2575.0
3054,M4S,3 or More,2020-09-27,3300.0
3055,M4S,3 or More,2020-09-28,1400.0
3056,M4S,3 or More,2020-09-29,3450.0
3057,M4S,3 or More,2020-10-19,3800.0
3058,M4S,3 or More,2020-10-27,3600.0
3059,M4S,3 or More,2020-10-29,2900.0
3060,M4S,3 or More,2020-11-03,4500.0
3061,M4V,3 or More,2020-09-21,8895.0
3062,M4V,3 or More,2020-09-30,6000.0
3063,M4V,3 or More,2020-10-01,8900.0
3064,M4V,3 or More,2020-10-24,3300.0
3065,M4V,3 or More,2020-10-29,850.0
3066,M4V,3 or More,2020-10-30,6400.0
3067,M4V,3 or More,2020-11-01,5500.0
3068,M4W,3 or More,2020-09-29,3000.0
3069,M4W,3 or More,2020-10-08,5649.333333333333
3070,M4W,3 or More,2020-11-02,3195.0
3071,M4X,3 or More,2020-09-30,3595.0
3072,M4Y,3 or More,2020-09-20,3900.0
3073,M4Y,3 or More,2020-09-21,4000.0
3074,M4Y,3 or More,2020-09-25,3650.0
3075,M4Y,3 or More,2020-10-06,3700.0
3076,M4Y,3 or More,2020-10-11,3650.0
3077,M4Y,3 or More,2020-10-20,2995.0
3078,M4Y,3 or More,2020-10-29,3650.0
3079,M4Y,3 or More,2020-11-02,2600.0
3080,M4Y,3 or More,2020-11-03,3050.0
3081,M5A,3 or More,2020-09-19,3995.0
3082,M5A,3 or More,2020-09-20,4000.0
3083,M5A,3 or More,2020-09-21,2899.5
3084,M5A,3 or More,2020-09-22,2725.0
3085,M5A,3 or More,2020-09-23,2950.0
3086,M5A,3 or More,2020-09-24,2347.5
3087,M5A,3 or More,2020-09-25,2200.0
3088,M5A,3 or More,2020-09-26,2200.0
3089,M5A,3 or More,2020-09-27,2950.0
3090,M5A,3 or More,2020-09-28,2200.0
3091,M5A,3 or More,2020-10-01,2200.0
3092,M5A,3 or More,2020-10-02,2433.3333333333335
3093,M5A,3 or More,2020-10-03,2200.0
3094,M5A,3 or More,2020-10-05,3199.0
3095,M5A,3 or More,2020-10-06,2200.0
3096,M5A,3 or More,2020-10-07,2200.0
3097,M5A,3 or More,2020-10-08,2725.0
3098,M5A,3 or More,2020-10-10,2200.0
3099,M5A,3 or More,2020-10-13,2200.0
3100,M5A,3 or More,2020-10-15,2200.0
3101,M5A,3 or More,2020-10-16,2200.0
3102,M5A,3 or More,2020-10-19,2575.0
3103,M5A,3 or More,2020-10-21,2200.0
3104,M5A,3 or More,2020-10-23,2200.0
3105,M5A,3 or More,2020-10-27,2095.0
3106,M5A,3 or More,2020-10-28,2200.0
3107,M5A,3 or More,2020-10-30,1700.0
3108,M5B,3 or More,2020-09-19,3600.0
3109,M5B,3 or More,2020-09-28,3700.0
3110,M5B,3 or More,2020-10-09,4500.0
3111,M5B,3 or More,2020-10-15,3300.0
3112,M5B,3 or More,2020-10-19,2200.0
3113,M5B,3 or More,2020-10-24,2900.0
3114,M5E,3 or More,2020-10-30,6000.0
3115,M5G,3 or More,2020-10-03,3500.0
3116,M5J,3 or More,2020-09-20,3400.0
3117,M5J,3 or More,2020-09-28,2895.0
3118,M5J,3 or More,2020-10-05,4660.0
3119,M5J,3 or More,2020-10-29,2695.0
3120,M5J,3 or More,2020-11-03,6497.5
3121,M5M,3 or More,2020-09-20,3350.0
3122,M5M,3 or More,2020-10-01,3200.0
3123,M5M,3 or More,2020-10-20,2800.0
3124,M5M,3 or More,2020-11-02,3500.0
3125,M5N,3 or More,2020-10-15,6000.0
3126,M5N,3 or More,2020-10-24,3075.0
3127,M5P,3 or More,2020-09-23,3750.0
3128,M5P,3 or More,2020-10-01,4200.0
3129,M5P,3 or More,2020-10-10,2.0
3130,M5P,3 or More,2020-10-15,3995.0
3131,M5P,3 or More,2020-10-19,2700.0
3132,M5P,3 or More,2020-10-29,3100.0
3133,M5P,3 or More,2020-10-31,1200.0
3134,M5R,3 or More,2020-09-20,3580.0
3135,M5R,3 or More,2020-09-21,3850.0
3136,M5R,3 or More,2020-09-22,4900.0
3137,M5R,3 or More,2020-09-26,2205.0
3138,M5R,3 or More,2020-09-28,9500.0
3139,M5R,3 or More,2020-09-30,4900.0
3140,M5R,3 or More,2020-10-04,2950.0
3141,M5R,3 or More,2020-10-05,1960.0
3142,M5R,3 or More,2020-10-06,4466.666666666667
3143,M5R,3 or More,2020-10-07,3900.0
3144,M5R,3 or More,2020-10-15,9500.0
3145,M5R,3 or More,2020-10-16,8500.0
3146,M5R,3 or More,2020-10-17,2700.0
3147,M5R,3 or More,2020-10-18,3300.0
3148,M5R,3 or More,2020-10-19,3650.0
3149,M5R,3 or More,2020-10-21,3033.3333333333335
3150,M5R,3 or More,2020-10-27,5800.0
3151,M5R,3 or More,2020-10-28,9500.0
3152,M5R,3 or More,2020-10-30,3995.0
3153,M5R,3 or More,2020-11-01,5187.5
3154,M5S,3 or More,2020-09-20,2250.0
3155,M5S,3 or More,2020-09-21,3633.3333333333335
3156,M5S,3 or More,2020-09-22,2500.0
3157,M5S,3 or More,2020-09-24,3400.0
3158,M5S,3 or More,2020-09-28,2250.0
3159,M5S,3 or More,2020-09-30,3350.0
3160,M5S,3 or More,2020-10-01,1890.0
3161,M5S,3 or More,2020-10-06,2325.0
3162,M5S,3 or More,2020-10-13,3500.0
3163,M5S,3 or More,2020-10-14,2625.0
3164,M5S,3 or More,2020-10-15,2200.0
3165,M5S,3 or More,2020-10-17,3600.0
3166,M5S,3 or More,2020-10-20,2250.0
3167,M5S,3 or More,2020-10-21,3800.0
3168,M5S,3 or More,2020-10-27,3600.0
3169,M5S,3 or More,2020-10-29,2500.0
3170,M5S,3 or More,2020-10-30,2000.0
3171,M5S,3 or More,2020-10-31,2600.0
3172,M5S,3 or More,2020-11-01,2100.0
3173,M5S,3 or More,2020-11-03,2100.0
3174,M5T,3 or More,2020-09-20,4250.0
3175,M5T,3 or More,2020-09-21,3235.714285714286
3176,M5T,3 or More,2020-09-22,2720.0
3177,M5T,3 or More,2020-09-23,3250.0
3178,M5T,3 or More,2020-09-24,3250.0
3179,M5T,3 or More,2020-09-25,2825.0
3180,M5T,3 or More,2020-09-27,3250.0
3181,M5T,3 or More,2020-09-28,3625.0
3182,M5T,3 or More,2020-09-29,3250.0
3183,M5T,3 or More,2020-10-01,2400.0
3184,M5T,3 or More,2020-10-02,2277.5
3185,M5T,3 or More,2020-10-03,2950.0
3186,M5T,3 or More,2020-10-05,2400.0
3187,M5T,3 or More,2020-10-06,1800.0
3188,M5T,3 or More,2020-10-07,3400.0
3189,M5T,3 or More,2020-10-10,2600.0
3190,M5T,3 or More,2020-10-14,2175.0
3191,M5T,3 or More,2020-10-15,2400.0
3192,M5T,3 or More,2020-10-16,4250.0
3193,M5T,3 or More,2020-10-19,2400.0
3194,M5T,3 or More,2020-10-20,3000.0
3195,M5T,3 or More,2020-10-21,2800.0
3196,M5T,3 or More,2020-10-26,3300.0
3197,M5T,3 or More,2020-10-28,4250.0
3198,M5T,3 or More,2020-10-31,3000.0
3199,M5T,3 or More,2020-11-01,2700.0
3200,M5T,3 or More,2020-11-03,2175.0
3201,M5V,3 or More,2020-09-19,4897.5
3202,M5V,3 or More,2020-09-21,3981.6666666666665
3203,M5V,3 or More,2020-09-26,3200.0
3204,M5V,3 or More,2020-09-28,4000.0
3205,M5V,3 or More,2020-09-29,3300.0
3206,M5V,3 or More,2020-09-30,3200.0
3207,M5V,3 or More,2020-10-02,3200.0
3208,M5V,3 or More,2020-10-03,3000.0
3209,M5V,3 or More,2020-10-05,5850.0
3210,M5V,3 or More,2020-10-07,5250.0
3211,M5V,3 or More,2020-10-08,7500.0
3212,M5V,3 or More,2020-10-10,7500.0
3213,M5V,3 or More,2020-10-12,7000.0
3214,M5V,3 or More,2020-10-14,4300.0
3215,M5V,3 or More,2020-10-15,3400.0
3216,M5V,3 or More,2020-10-16,2900.0
3217,M5V,3 or More,2020-10-17,6000.0
3218,M5V,3 or More,2020-10-18,3300.0
3219,M5V,3 or More,2020-10-19,6495.0
3220,M5V,3 or More,2020-10-20,5995.0
3221,M5V,3 or More,2020-10-21,4583.333333333333
3222,M5V,3 or More,2020-10-22,3914.3333333333335
3223,M5V,3 or More,2020-10-23,2638.0
3224,M5V,3 or More,2020-10-24,2470.0
3225,M5V,3 or More,2020-10-26,5995.0
3226,M5V,3 or More,2020-10-27,5995.0
3227,M5V,3 or More,2020-10-28,2900.0
3228,M5V,3 or More,2020-10-30,4399.5
3229,M5V,3 or More,2020-10-31,3174.5
3230,M5V,3 or More,2020-11-02,4049.5
3231,M6A,3 or More,2020-10-18,2350.0
3232,M6B,3 or More,2020-09-21,2999.0
3233,M6B,3 or More,2020-09-25,2500.0
3234,M6B,3 or More,2020-09-29,750.0
3235,M6B,3 or More,2020-09-30,6629.0
3236,M6B,3 or More,2020-10-23,1950.0
3237,M6B,3 or More,2020-10-26,2499.0
3238,M6B,3 or More,2020-10-31,2650.0
3239,M6B,3 or More,2020-11-03,4700.0
3240,M6C,3 or More,2020-09-30,3925.0
3241,M6C,3 or More,2020-10-08,3595.0
3242,M6C,3 or More,2020-10-16,3440.0
3243,M6C,3 or More,2020-10-27,2850.0
3244,M6C,3 or More,2020-10-29,3500.0
3245,M6C,3 or More,2020-10-31,3500.0
3246,M6C,3 or More,2020-11-03,3272.5
3247,M6E,3 or More,2020-09-21,2847.5
3248,M6E,3 or More,2020-09-22,2995.0
3249,M6E,3 or More,2020-09-29,3995.0
3250,M6E,3 or More,2020-09-30,3097.5
3251,M6E,3 or More,2020-10-09,2535.0
3252,M6E,3 or More,2020-10-16,2700.0
3253,M6E,3 or More,2020-10-17,3350.0
3254,M6E,3 or More,2020-10-20,3300.0
3255,M6E,3 or More,2020-10-21,2699.0
3256,M6E,3 or More,2020-10-27,2370.0
3257,M6E,3 or More,2020-11-03,2700.0
3258,M6G,3 or More,2020-09-19,3500.0
3259,M6G,3 or More,2020-09-20,2850.0
3260,M6G,3 or More,2020-09-21,3305.625
3261,M6G,3 or More,2020-09-22,4500.0
3262,M6G,3 or More,2020-09-24,2968.0
3263,M6G,3 or More,2020-09-30,3498.0
3264,M6G,3 or More,2020-10-01,3030.0
3265,M6G,3 or More,2020-10-03,2499.0
3266,M6G,3 or More,2020-10-04,2499.0
3267,M6G,3 or More,2020-10-07,4475.0
3268,M6G,3 or More,2020-10-08,2931.6666666666665
3269,M6G,3 or More,2020-10-11,3500.0
3270,M6G,3 or More,2020-10-13,3300.0
3271,M6G,3 or More,2020-10-15,2550.0
3272,M6G,3 or More,2020-10-17,3300.0
3273,M6G,3 or More,2020-10-19,4250.0
3274,M6G,3 or More,2020-10-20,4250.0
3275,M6G,3 or More,2020-10-21,4000.0
3276,M6G,3 or More,2020-10-22,2570.0
3277,M6G,3 or More,2020-10-23,2700.0
3278,M6G,3 or More,2020-10-24,2691.6666666666665
3279,M6G,3 or More,2020-10-25,2700.0
3280,M6G,3 or More,2020-10-26,2817.8571428571427
3281,M6G,3 or More,2020-10-27,2700.0
3282,M6G,3 or More,2020-10-28,2700.0
3283,M6G,3 or More,2020-10-29,3250.0
3284,M6G,3 or More,2020-10-30,2750.0
3285,M6G,3 or More,2020-10-31,2880.0
3286,M6G,3 or More,2020-11-01,2600.0
3287,M6G,3 or More,2020-11-02,3250.0
3288,M6G,3 or More,2020-11-03,3060.0
3289,M6H,3 or More,2020-09-19,2200.0
3290,M6H,3 or More,2020-09-20,3311.25
3291,M6H,3 or More,2020-09-21,2939.0
3292,M6H,3 or More,2020-09-22,2800.0
3293,M6H,3 or More,2020-09-23,2850.0
3294,M6H,3 or More,2020-09-24,2245.0
3295,M6H,3 or More,2020-09-25,2900.0
3296,M6H,3 or More,2020-09-26,3165.0
3297,M6H,3 or More,2020-09-27,2550.0
3298,M6H,3 or More,2020-09-29,3025.0
3299,M6H,3 or More,2020-09-30,3297.0
3300,M6H,3 or More,2020-10-02,3472.5
3301,M6H,3 or More,2020-10-03,2500.0
3302,M6H,3 or More,2020-10-05,2000.0
3303,M6H,3 or More,2020-10-06,5250.0
3304,M6H,3 or More,2020-10-07,3295.0
3305,M6H,3 or More,2020-10-10,2825.0
3306,M6H,3 or More,2020-10-11,2595.0
3307,M6H,3 or More,2020-10-13,4000.0
3308,M6H,3 or More,2020-10-15,2495.0
3309,M6H,3 or More,2020-10-16,3295.0
3310,M6H,3 or More,2020-10-17,2000.0
3311,M6H,3 or More,2020-10-18,3095.0
3312,M6H,3 or More,2020-10-19,5195.0
3313,M6H,3 or More,2020-10-21,2100.0
3314,M6H,3 or More,2020-10-22,3300.0
3315,M6H,3 or More,2020-10-23,3375.0
3316,M6H,3 or More,2020-10-26,3525.0
3317,M6H,3 or More,2020-10-27,3500.0
3318,M6H,3 or More,2020-10-30,2800.0
3319,M6H,3 or More,2020-10-31,3595.0
3320,M6H,3 or More,2020-11-01,4857.0
3321,M6H,3 or More,2020-11-02,2800.0
3322,M6J,3 or More,2020-09-19,5779.0
3323,M6J,3 or More,2020-09-20,2850.0
3324,M6J,3 or More,2020-09-21,3255.5714285714284
3325,M6J,3 or More,2020-09-22,2675.0
3326,M6J,3 or More,2020-09-24,3130.0
3327,M6J,3 or More,2020-09-25,4000.0
3328,M6J,3 or More,2020-09-28,3133.3333333333335
3329,M6J,3 or More,2020-09-29,3420.0
3330,M6J,3 or More,2020-09-30,4775.0
3331,M6J,3 or More,2020-10-03,3420.0
3332,M6J,3 or More,2020-10-05,3200.0
3333,M6J,3 or More,2020-10-06,3510.0
3334,M6J,3 or More,2020-10-10,3343.3333333333335
3335,M6J,3 or More,2020-10-11,3397.5
3336,M6J,3 or More,2020-10-13,3345.0
3337,M6J,3 or More,2020-10-14,3950.0
3338,M6J,3 or More,2020-10-16,3800.0
3339,M6J,3 or More,2020-10-17,2975.0
3340,M6J,3 or More,2020-10-19,8558.0
3341,M6J,3 or More,2020-10-20,3831.6666666666665
3342,M6J,3 or More,2020-10-21,4195.0
3343,M6J,3 or More,2020-10-23,3463.0
3344,M6J,3 or More,2020-10-26,2600.0
3345,M6J,3 or More,2020-10-27,2400.0
3346,M6J,3 or More,2020-10-28,4800.0
3347,M6J,3 or More,2020-10-29,1825.0
3348,M6J,3 or More,2020-10-30,3975.0
3349,M6J,3 or More,2020-10-31,3950.0
3350,M6J,3 or More,2020-11-01,3800.0
3351,M6J,3 or More,2020-11-02,4100.0
3352,M6K,3 or More,2020-09-21,3327.8571428571427
3353,M6K,3 or More,2020-09-22,3395.0
3354,M6K,3 or More,2020-09-23,3300.0
3355,M6K,3 or More,2020-10-05,4500.0
3356,M6K,3 or More,2020-10-06,5500.0
3357,M6K,3 or More,2020-10-07,3295.0
3358,M6K,3 or More,2020-10-08,1000.0
3359,M6K,3 or More,2020-10-11,5500.0
3360,M6K,3 or More,2020-10-13,4300.0
3361,M6K,3 or More,2020-10-15,3750.0
3362,M6K,3 or More,2020-10-16,3300.0
3363,M6K,3 or More,2020-10-17,4300.0
3364,M6K,3 or More,2020-10-22,4200.0
3365,M6K,3 or More,2020-10-23,3500.0
3366,M6K,3 or More,2020-10-31,3125.0
3367,M6K,3 or More,2020-11-02,3400.0
3368,M6K,3 or More,2020-11-03,3300.0
3369,M6M,3 or More,2020-09-21,7850.0
3370,M6M,3 or More,2020-09-28,2600.0
3371,M6M,3 or More,2020-09-30,1400.0
3372,M6M,3 or More,2020-10-13,7850.0
3373,M6M,3 or More,2020-10-16,2590.0
3374,M6M,3 or More,2020-10-17,2000.0
3375,M6M,3 or More,2020-10-18,2400.0
3376,M6M,3 or More,2020-11-03,2590.0
3377,M6N,3 or More,2020-09-20,3995.0
3378,M6N,3 or More,2020-09-21,1900.0
3379,M6N,3 or More,2020-09-26,4300.0
3380,M6N,3 or More,2020-09-28,3200.0
3381,M6N,3 or More,2020-09-30,3300.0
3382,M6N,3 or More,2020-10-05,3995.0
3383,M6N,3 or More,2020-10-08,3500.0
3384,M6N,3 or More,2020-10-09,3195.0
3385,M6N,3 or More,2020-10-12,2700.0
3386,M6N,3 or More,2020-10-25,2150.0
3387,M6N,3 or More,2020-10-26,3150.0
3388,M6N,3 or More,2020-10-29,2900.0
3389,M6N,3 or More,2020-11-03,2900.0
3390,M6P,3 or More,2020-09-19,2875.0
3391,M6P,3 or More,2020-09-20,3322.5
3392,M6P,3 or More,2020-09-21,3855.0
3393,M6P,3 or More,2020-09-24,4800.0
3394,M6P,3 or More,2020-09-26,2100.0
3395,M6P,3 or More,2020-10-01,3495.0
3396,M6P,3 or More,2020-10-06,4300.0
3397,M6P,3 or More,2020-10-08,5225.0
3398,M6P,3 or More,2020-10-09,3405.0
3399,M6P,3 or More,2020-10-13,3950.0
3400,M6P,3 or More,2020-10-15,2950.0
3401,M6P,3 or More,2020-10-16,3997.5
3402,M6P,3 or More,2020-10-17,3250.0
3403,M6P,3 or More,2020-10-19,2980.0
3404,M6P,3 or More,2020-10-20,3595.0
3405,M6P,3 or More,2020-10-21,2827.5
3406,M6P,3 or More,2020-10-28,3700.0
3407,M6P,3 or More,2020-10-30,2875.0
3408,M6P,3 or More,2020-11-01,3630.0
3409,M6P,3 or More,2020-11-02,3550.0
3410,M6P,3 or More,2020-11-03,2900.0
3411,M6R,3 or More,2020-09-21,2490.0
3412,M6R,3 or More,2020-09-22,2490.0
3413,M6R,3 or More,2020-09-24,2999.0
3414,M6R,3 or More,2020-10-02,3600.0
3415,M6R,3 or More,2020-10-05,3800.0
3416,M6R,3 or More,2020-10-07,5500.0
3417,M6R,3 or More,2020-10-10,3600.0
3418,M6R,3 or More,2020-10-12,2695.0
3419,M6R,3 or More,2020-10-15,2695.0
3420,M6R,3 or More,2020-10-17,2695.0
3421,M6R,3 or More,2020-10-21,4097.5
3422,M6R,3 or More,2020-11-03,3475.0
3423,M6S,3 or More,2020-09-21,4550.0
3424,M6S,3 or More,2020-09-22,1550.0
3425,M6S,3 or More,2020-09-27,4080.0
3426,M6S,3 or More,2020-10-07,2200.0
3427,M6S,3 or More,2020-10-08,3500.0
3428,M6S,3 or More,2020-10-16,825.0
3429,M6S,3 or More,2020-10-17,3200.0
3430,M6S,3 or More,2020-10-22,2900.0
3431,M6S,3 or More,2020-10-23,3300.0
3432,M6S,3 or More,2020-10-28,2900.0
3433,M6S,3 or More,2020-10-31,3500.0
3434,M6S,3 or More,2020-11-02,2900.0
3435,M8V,3 or More,2020-09-19,1000.0
3436,M8V,3 or More,2020-09-20,4495.0
3437,M8V,3 or More,2020-09-25,5000.0
3438,M8V,3 or More,2020-10-03,2400.0
3439,M8V,3 or More,2020-10-13,3495.0
3440,M8V,3 or More,2020-10-15,2325.0
3441,M8V,3 or More,2020-10-31,3200.0
3442,M8W,3 or More,2020-09-21,1790.0
3443,M8W,3 or More,2020-09-25,1900.0
3444,M8W,3 or More,2020-09-29,2595.0
3445,M8W,3 or More,2020-10-21,2595.0
3446,M8X,3 or More,2020-09-24,3350.0
3447,M8X,3 or More,2020-10-09,2950.0
3448,M8X,3 or More,2020-10-14,4400.0
3449,M8X,3 or More,2020-10-31,4995.0
3450,M8Y,3 or More,2020-09-28,2900.0
3451,M8Y,3 or More,2020-10-22,3400.0
3452,M8Z,3 or More,2020-09-27,2649.0
3453,M8Z,3 or More,2020-10-26,2500.0
3454,M8Z,3 or More,2020-10-30,3500.0
3455,M8Z,3 or More,2020-11-03,3500.0
3456,M9A,3 or More,2020-11-02,6000.0
3457,M9B,3 or More,2020-09-30,2600.0
3458,M9B,3 or More,2020-10-06,3457.0
3459,M9B,3 or More,2020-10-13,2300.0
3460,M9B,3 or More,2020-10-15,3990.0
3461,M9C,3 or More,2020-09-25,1975.0
3462,M9C,3 or More,2020-10-03,2600.0
3463,M9C,3 or More,2020-10-21,2200.0
3464,M9C,3 or More,2020-11-01,5000.0
3465,M9M,3 or More,2020-09-21,3295.0
3466,M9M,3 or More,2020-10-26,3295.0
3467,M9M,3 or More,2020-11-03,2600.0
3468,M9N,3 or More,2020-09-30,2350.0
3469,M9N,3 or More,2020-10-23,1935.0
3470,M9P,3 or More,2020-10-30,3450.0
3471,M9R,3 or More,2020-09-21,4995.0
3472,M9R,3 or More,2020-09-29,2700.0
3473,M9R,3 or More,2020-10-06,2460.0
3474,M9R,3 or More,2020-10-13,4995.0
3475,M9R,3 or More,2020-10-16,2950.0
3476,M9R,3 or More,2020-10-20,3145.0
3477,M9R,3 or More,2020-10-23,2460.0
3478,M9V,3 or More,2020-09-20,3300.0
3479,M9V,3 or More,2020-09-24,2150.0
3480,M9V,3 or More,2020-09-30,2250.0
3481,M9V,3 or More,2020-10-02,3300.0
3482,M9V,3 or More,2020-10-06,3300.0
3483,M9V,3 or More,2020-10-12,3300.0
3484,M9V,3 or More,2020-10-16,3300.0
3485,M9V,3 or More,2020-10-20,3300.0
3486,M9V,3 or More,2020-10-23,3300.0
3487,M9V,3 or More,2020-10-27,3300.0
3488,M9V,3 or More,2020-10-30,3200.0
3489,M9V,3 or More,2020-10-31,3300.0
3490,M9V,3 or More,2020-11-03,3000.0
3491,M9W,3 or More,2020-11-03,2500.0
3492,Overall,1.0,2020-09-19,1886.2782608695652
3493,Overall,2.0,2020-09-19,2667.0810810810813
3494,Overall,1.0,2020-09-20,2002.4224598930482
3495,Overall,2.0,2020-09-20,2990.9423076923076
3496,Overall,1.0,2020-09-21,2012.4524714828897
3497,Overall,2.0,2020-09-21,2925.657142857143
3498,Overall,1.0,2020-09-22,1786.765306122449
3499,Overall,2.0,2020-09-22,2521.5535714285716
3500,Overall,1.0,2020-09-23,1912.5411764705882
3501,Overall,2.0,2020-09-23,2390.222222222222
3502,Overall,1.0,2020-09-24,1890.032967032967
3503,Overall,2.0,2020-09-24,2580.722222222222
3504,Overall,1.0,2020-09-25,1778.235294117647
3505,Overall,2.0,2020-09-25,2476.6470588235293
3506,Overall,1.0,2020-09-26,1856.236111111111
3507,Overall,2.0,2020-09-26,2497.9268292682927
3508,Overall,1.0,2020-09-27,1691.2133333333334
3509,Overall,2.0,2020-09-27,2204.1555555555556
3510,Overall,1.0,2020-09-28,1813.7045454545455
3511,Overall,2.0,2020-09-28,2576.0
3512,Overall,1.0,2020-09-29,1817.450980392157
3513,Overall,2.0,2020-09-29,2555.840579710145
3514,Overall,1.0,2020-09-30,1741.787037037037
3515,Overall,2.0,2020-09-30,2463.597014925373
3516,Overall,1.0,2020-10-01,1793.1376146788991
3517,Overall,2.0,2020-10-01,2352.362068965517
3518,Overall,1.0,2020-10-02,1702.1882352941177
3519,Overall,2.0,2020-10-02,2207.159090909091
3520,Overall,1.0,2020-10-03,1714.4183673469388
3521,Overall,2.0,2020-10-03,2251.804347826087
3522,Overall,1.0,2020-10-04,1656.4125
3523,Overall,2.0,2020-10-04,2348.222222222222
3524,Overall,1.0,2020-10-05,2037.983870967742
3525,Overall,2.0,2020-10-05,2560.0
3526,Overall,1.0,2020-10-06,1748.4827586206898
3527,Overall,2.0,2020-10-06,2418.265625
3528,Overall,1.0,2020-10-07,1772.6444444444444
3529,Overall,2.0,2020-10-07,2514.3521126760565
3530,Overall,1.0,2020-10-08,1692.5357142857142
3531,Overall,2.0,2020-10-08,2340.957746478873
3532,Overall,1.0,2020-10-09,1693.9878048780488
3533,Overall,2.0,2020-10-09,2250.1063829787236
3534,Overall,1.0,2020-10-10,1700.9574468085107
3535,Overall,2.0,2020-10-10,2328.66
3536,Overall,1.0,2020-10-11,1474.9302325581396
3537,Overall,2.0,2020-10-11,2544.3414634146343
3538,Overall,1.0,2020-10-12,1767.9791666666667
3539,Overall,2.0,2020-10-12,2265.222222222222
3540,Overall,1.0,2020-10-13,1946.8655462184875
3541,Overall,2.0,2020-10-13,2452.2033898305085
3542,Overall,1.0,2020-10-14,1776.83
3543,Overall,2.0,2020-10-14,2440.0117647058823
3544,Overall,1.0,2020-10-15,1821.2148148148149
3545,Overall,2.0,2020-10-15,2274.1666666666665
3546,Overall,1.0,2020-10-16,1818.4117647058824
3547,Overall,2.0,2020-10-16,2338.6
3548,Overall,1.0,2020-10-17,1759.1333333333334
3549,Overall,2.0,2020-10-17,2079.409090909091
3550,Overall,1.0,2020-10-18,1620.8615384615384
3551,Overall,2.0,2020-10-18,2035.7058823529412
3552,Overall,1.0,2020-10-19,1911.8879310344828
3553,Overall,2.0,2020-10-19,2594.030303030303
3554,Overall,1.0,2020-10-20,1734.919191919192
3555,Overall,2.0,2020-10-20,2302.64406779661
3556,Overall,1.0,2020-10-21,1773.2477876106195
3557,Overall,2.0,2020-10-21,2450.2727272727275
3558,Overall,1.0,2020-10-22,1834.9424460431655
3559,Overall,2.0,2020-10-22,2357.3932584269664
3560,Overall,1.0,2020-10-23,1923.6493506493507
3561,Overall,2.0,2020-10-23,2549.344827586207
3562,Overall,1.0,2020-10-24,1725.453125
3563,Overall,2.0,2020-10-24,2396.206896551724
3564,Overall,1.0,2020-10-25,1831.5
3565,Overall,2.0,2020-10-25,2229.9473684210525
3566,Overall,1.0,2020-10-26,1861.987341772152
3567,Overall,2.0,2020-10-26,2583.805970149254
3568,Overall,1.0,2020-10-27,1772.2988505747126
3569,Overall,2.0,2020-10-27,2357.6666666666665
3570,Overall,1.0,2020-10-28,1785.1145833333333
3571,Overall,2.0,2020-10-28,2165.181818181818
3572,Overall,1.0,2020-10-29,1896.6883116883116
3573,Overall,2.0,2020-10-29,2438.910714285714
3574,Overall,1.0,2020-10-30,1801.6770833333333
3575,Overall,2.0,2020-10-30,2259.278481012658
3576,Overall,1.0,2020-10-31,1767.915254237288
3577,Overall,2.0,2020-10-31,2216.288888888889
3578,Overall,1.0,2020-11-01,1701.5747126436781
3579,Overall,2.0,2020-11-01,2221.6101694915255
3580,Overall,1.0,2020-11-02,1712.4
